coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,coconut,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,coconut,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,coconut,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,coconut,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,coconut,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,coconut,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,white,oat,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,fresh,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,evapore,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,almond,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,coconut,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,brown,oat,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,fresh,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,evapore,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,almond,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,coconut,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,saccharin,oat,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,fresh,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,chocolate syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,strawberry syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,caramel syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,hazelnut syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,vanilla syrup,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,cinnamon powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,evapore,chocolate powder,2.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,almond,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,coconut,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,chocolate syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,strawberry syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,caramel syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,hazelnut syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,vanilla syrup,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,cinnamon powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,stevia,oat,chocolate powder,2.5
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,chocolate syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,strawberry syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,caramel syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,hazelnut syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,vanilla syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,cinnamon powder,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,,chocolate powder,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,chocolate syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,strawberry syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,caramel syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,hazelnut syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,vanilla syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,cinnamon powder,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,fresh,chocolate powder,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,chocolate syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,strawberry syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,caramel syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,hazelnut syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,vanilla syrup,2.6999999999999997
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,cinnamon powder,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,evapore,chocolate powder,2.4
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,chocolate syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,strawberry syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,caramel syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,hazelnut syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,vanilla syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,cinnamon powder,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,almond,chocolate powder,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,coconut,,2.8
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,coconut,chocolate syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,coconut,strawberry syrup,3.1
freddo espresso,regular,80% arabica + 20% Robusta,medium,honey,coconut,caramel syrup,3.1
