coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
espresso,single,80% arabica + 20% Robusta,medium,brown,evapore,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,brown,evapore,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,brown,evapore,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,brown,evapore,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,brown,evapore,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,almond,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,coconut,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,brown,oat,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,fresh,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,evapore,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,almond,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,coconut,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,saccharin,oat,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,,,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,fresh,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,evapore,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,almond,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,coconut,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,stevia,oat,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium,honey,,,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,,chocolate syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,,strawberry syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,,caramel syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,,hazelnut syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,,vanilla syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,,cinnamon powder,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,,chocolate powder,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,chocolate syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,strawberry syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,caramel syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,hazelnut syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,vanilla syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,cinnamon powder,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,fresh,chocolate powder,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,chocolate syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,strawberry syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,caramel syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,hazelnut syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,vanilla syrup,2.4
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,cinnamon powder,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,evapore,chocolate powder,2.1
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,chocolate syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,strawberry syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,caramel syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,hazelnut syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,vanilla syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,cinnamon powder,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,almond,chocolate powder,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,chocolate syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,strawberry syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,caramel syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,hazelnut syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,vanilla syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,cinnamon powder,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,coconut,chocolate powder,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,chocolate syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,strawberry syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,caramel syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,hazelnut syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,vanilla syrup,2.8000000000000003
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,cinnamon powder,2.5
espresso,single,80% arabica + 20% Robusta,medium,honey,oat,chocolate powder,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,fresh,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,chocolate syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,strawberry syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,caramel syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,hazelnut syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,vanilla syrup,2.1
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,cinnamon powder,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,evapore,chocolate powder,1.8
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,,2.2
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,caramel syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,hazelnut syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,vanilla syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,cinnamon powder,2.2
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,almond,chocolate powder,2.2
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,coconut,,2.2
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,coconut,chocolate syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,coconut,strawberry syrup,2.5
espresso,single,80% arabica + 20% Robusta,medium-to-sweet,white,coconut,caramel syrup,2.5
